date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:57:08	23024/23024	---M-Z	200	added ('OK')	application/javascript	etag:%2259f0-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/bootstrap-tagsinput/js/bootstrap-tagsinput.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/bootstrap-tagsinput/js/bootstrap-tagsinput.js	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-profile-settings.html)
23:57:09	6078/6078	---M-Z	200	added ('OK')	application/javascript	etag:%2217be-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/js/profile-settings.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/js/profile-settings.js	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-profile-settings.html)
23:57:09	62455/62455	---M--	200	added ('OK')	image/png	etag:%22f3f7-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/login-banner.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/login-banner.png	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-register.html)
23:57:10	45224/45224	---M--	200	added ('OK')	image/jpeg	etag:%22b0a8-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-01.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-01.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:11	35382/35382	---M--	200	added ('OK')	image/jpeg	etag:%228a36-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-02.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-02.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:12	22405/22405	---M--	200	added ('OK')	image/jpeg	etag:%225785-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-03.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-03.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:13	32462/32462	---M--	200	added ('OK')	image/jpeg	etag:%227ece-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-04.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-04.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:14	22132/22132	---M--	200	added ('OK')	image/jpeg	etag:%225674-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-05.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-05.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:15	26774/26774	---M--	200	added ('OK')	image/jpeg	etag:%226896-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-06.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-06.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:16	25876/25876	---M--	200	added ('OK')	image/jpeg	etag:%226514-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-07.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-07.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:17	26717/26717	---M--	200	added ('OK')	image/jpeg	etag:%22685d-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-08.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-08.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:17	16105/16105	---M--	200	added ('OK')	image/jpeg	etag:%223ee9-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-09.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-09.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:18	26610/26610	---M--	200	added ('OK')	image/jpeg	etag:%2267f2-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-10.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-10.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:19	11669/11669	---M--	200	added ('OK')	image/jpeg	etag:%222d95-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-11.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-11.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:20	36470/36470	---M--	200	added ('OK')	image/jpeg	etag:%228e76-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-12.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-12.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:21	8467/8467	---M-Z	200	added ('OK')	application/javascript	etag:%222113-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/js/map.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/js/map.js	(from https://doccure-html.dreamguystech.com/cosmetics/map-grid.html)
23:57:21	12795/12795	---M-Z	200	added ('OK')	text/css	etag:%2231fb-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fancybox/jquery.fancybox.min.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fancybox/jquery.fancybox.min.css	(from https://doccure-html.dreamguystech.com/cosmetics/map-list.html)
23:57:22	2681/2681	---M--	200	added ('OK')	image/png	etag:%22a79-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/specialities/specialities-05.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/specialities/specialities-05.png	(from https://doccure-html.dreamguystech.com/cosmetics/map-list.html)
23:57:23	47671/47671	---M--	200	added ('OK')	image/jpeg	etag:%22ba37-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/features/feature-03.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/features/feature-03.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-list.html)
23:57:23	44687/44687	---M--	200	added ('OK')	image/jpeg	etag:%22ae8f-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/features/feature-04.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/features/feature-04.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/map-list.html)
23:57:23	68265/68265	---M-Z	200	added ('OK')	application/javascript	etag:%2210aa9-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fancybox/jquery.fancybox.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fancybox/jquery.fancybox.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/map-list.html)
23:57:23	6371/6371	---MCZ	200	added ('OK')	text/css	etag:W/%221f85-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/daterangepicker/daterangepicker.css	(from https://doccure-html.dreamguystech.com/cosmetics/booking.html)
23:57:24	38689/38689	---MCZ	200	added ('OK')	application/javascript	etag:W/%22106ba-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/daterangepicker/daterangepicker.js	(from https://doccure-html.dreamguystech.com/cosmetics/booking.html)
23:57:25	15256/15256	---M-Z	200	added ('OK')	text/css	etag:%223b98-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fullcalendar/fullcalendar.min.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fullcalendar/fullcalendar.min.css	(from https://doccure-html.dreamguystech.com/cosmetics/calendar.html)
23:57:25	79815/79815	---M--	200	added ('OK')	image/jpeg	etag:%22137c7-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/video-call.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/video-call.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/video-call.html)
23:57:26	253681/253681	---MCZ	200	added ('OK')	application/javascript	etag:%223def1-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/jquery-ui/jquery-ui.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/calendar.html)
23:57:26	145768/145768	---M-Z	200	added ('OK')	application/javascript	etag:%2223968-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fullcalendar/fullcalendar.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/calendar.html)
23:57:26	5292/5292	---MCZ	200	added ('OK')	application/javascript	etag:W/%222361-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fullcalendar/jquery.fullcalendar.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fullcalendar/jquery.fullcalendar.js	(from https://doccure-html.dreamguystech.com/cosmetics/calendar.html)
23:57:27	28158/28158	---M--	200	added ('OK')	image/jpeg	etag:%226dfe-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/img-01.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/img-01.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/components.html)
23:57:30	418500/418500	---M--	200	added ('OK')	image/jpeg	etag:%22662c4-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-01.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-01.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-list.html)
23:57:31	590997/590997	---M--	200	added ('OK')	image/jpeg	etag:%2290495-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-02.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-02.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-list.html)
23:57:32	8889/8889	---M--	200	added ('OK')	image/jpeg	etag:%2222b9-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-01.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-01.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-list.html)
23:57:33	9690/9690	---M--	200	added ('OK')	image/jpeg	etag:%2225da-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-02.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-02.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-list.html)
23:57:34	7941/7941	---M--	200	added ('OK')	image/jpeg	etag:%221f05-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-03.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-03.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-list.html)
23:57:35	8676/8676	---M--	200	added ('OK')	image/jpeg	etag:%2221e4-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-04.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-04.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-list.html)
23:57:35	8788/8788	---M--	200	added ('OK')	image/jpeg	etag:%222254-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-05.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-thumb-05.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-list.html)
23:57:38	448270/448270	---M--	200	added ('OK')	image/jpeg	etag:%226d70e-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-03.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-03.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-grid.html)
23:57:39	378870/378870	---M--	200	added ('OK')	image/jpeg	etag:%225c7f6-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-04.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-04.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-grid.html)
23:57:40	424198/424198	---M--	200	added ('OK')	image/jpeg	etag:%2267906-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-05.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-05.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-grid.html)
23:57:44	566184/566184	---M--	200	added ('OK')	image/jpeg	etag:%228a3a8-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-06.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-06.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-grid.html)
23:57:45	568049/568049	---M--	200	added ('OK')	image/jpeg	etag:%228aaf1-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-07.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-07.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-grid.html)
23:57:46	496904/496904	---M--	200	added ('OK')	image/jpeg	etag:%2279508-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-08.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-08.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-grid.html)
23:57:49	711638/711638	---M--	200	added ('OK')	image/jpeg	etag:%22adbd6-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-09.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-09.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-grid.html)
23:57:50	1357/1357	---M--	200	added ('OK')	image/png	etag:%2254d-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/img/favicon.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/img/favicon.png	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:51	420628/420628	---M--	200	added ('OK')	image/jpeg	etag:%2266b14-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-10.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/blog/blog-10.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/blog-grid.html)
23:57:51	155764/155764	---M-Z	200	added ('OK')	text/css	etag:%2226074-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/css/bootstrap.min.css	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:52	31004/31004	---M-Z	200	added ('OK')	text/css	etag:%22791c-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/css/font-awesome.min.css	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:52	9572/9572	---M-Z	200	added ('OK')	text/css	etag:%222564-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/css/feathericon.min.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/css/feathericon.min.css	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:53	435/435	---M-Z	200	added ('OK')	text/css	etag:%221b3-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/plugins/morris/morris.css	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:54	89521/89521	---M-Z	200	added ('OK')	text/css	etag:%2215db1-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/css/style.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/css/style.css	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:55	5186/5186	---M--	200	added ('OK')	image/png	etag:%221442-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/img/logo.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/img/logo.png	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:56	14869/14869	---M--	200	added ('OK')	image/png	etag:%223a15-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/img/logo-small.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/img/logo-small.png	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:57	19631/19631	---M--	200	added ('OK')	image/jpeg	etag:%224caf-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/img/doctors/doctor-thumb-01.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/img/doctors/doctor-thumb-01.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:58	19565/19565	---M--	200	added ('OK')	image/jpeg	etag:%224c6d-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/img/patients/patient1.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/img/patients/patient1.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:59	25410/25410	---M--	200	added ('OK')	image/jpeg	etag:%226342-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/img/patients/patient2.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/img/patients/patient2.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:57:59	19099/19099	---M--	200	added ('OK')	image/jpeg	etag:%224a9b-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/img/patients/patient3.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/img/patients/patient3.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:01	27020/27020	---M--	200	added ('OK')	image/jpeg	etag:%22698c-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/admin/assets/img/profiles/avatar-01.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/assets/img/profiles/avatar-01.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:01	14326/14326	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/profile.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/profile.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:02	9826/9826	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/settings.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/settings.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:03	1995/1995	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/login.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/login.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:04	17584/17584	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/appointment-list.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/appointment-list.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:04	14189/14189	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/specialities.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/specialities.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:05	14703/14703	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/doctor-list.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/doctor-list.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:06	15859/15859	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/patient-list.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/patient-list.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:06	20106/20106	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/reviews.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/reviews.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:07	16069/16069	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/transactions-list.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/transactions-list.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:08	19103/19103	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/invoice-report.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/invoice-report.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:08	2108/2108	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/register.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/register.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:09	1580/1580	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/forgot-password.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/forgot-password.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:10	1606/1606	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/lock-screen.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/lock-screen.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:10	1190/1190	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/error-404.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/error-404.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:11	1195/1195	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/error-500.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/error-500.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:12	9031/9031	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/blank-page.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/blank-page.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
23:58:13	63883/63883	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/admin/components.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/admin/components.html	(from https://doccure-html.dreamguystech.com/cosmetics/admin/index.html)
